,Date,sentiment_score
172,2021-10-05,-0.10133219687268138
173,2021-10-06,-0.008055725134909153
174,2021-10-07,0.23504420556128025
175,2021-10-08,-0.010735415620729327
176,2021-10-11,0.031697375350631773
177,2021-10-12,-0.03877396499738097
178,2021-10-13,-0.0015021339058876038
179,2021-10-14,0.15983746790637574
180,2021-10-18,-0.02229609286102156
181,2021-10-19,0.21862012124620378
182,2021-10-20,0.1747216023504734
183,2021-10-21,0.11208362430334091
184,2021-10-22,0.031326389871537685
185,2021-10-25,0.01252732410406073
186,2021-10-26,0.03261354099959135
187,2021-10-28,-0.22976951176921526
188,2021-10-29,0.13191832568762557
189,2021-11-01,-0.0060874163173139095
190,2021-11-02,-0.03741627233102918
191,2021-11-03,-0.2625972807407379
192,2021-11-04,0.40302191430237144
193,2021-11-05,0.1002150426308314
194,2021-11-08,-0.21748184110037982
195,2021-11-09,0.09551273044198752
196,2021-11-10,0.3245159932412207
197,2021-11-11,-0.0058514203410595655
198,2021-11-12,0.05889103344331185
199,2021-11-15,-0.03279873620097836
200,2021-11-16,0.23574115289375186
201,2021-11-17,-0.11944178603589535
202,2021-11-18,0.14354223408736289
203,2021-11-19,-0.049516711849719286
204,2021-11-22,0.2277304434683174
205,2021-11-23,0.366946148686111
206,2021-11-24,0.15930286818183959
207,2021-11-26,0.06589511036872864
208,2021-11-29,-0.06079371894399325
209,2021-11-30,-0.09722624788992107
210,2021-12-01,-0.008055725134909153
211,2021-12-02,0.08020531572401524
212,2021-12-03,-0.02327054583777984
213,2021-12-06,-0.06950920465169474
214,2021-12-07,0.17291964301839471
215,2021-12-08,0.15261118051906428
216,2021-12-09,0.14264903962612152
217,2021-12-10,0.02557654306292534
218,2021-12-13,0.15360407593349615
219,2021-12-14,0.20677920570597053
220,2021-12-15,0.019584051799029112
221,2021-12-16,0.2075033460278064
222,2021-12-17,-0.01149632828310132
223,2021-12-20,0.04373787029180676
224,2021-12-21,0.36904820054769516
225,2021-12-22,0.1086624963209033
226,2021-12-23,0.009133534505963326
227,2021-12-27,0.17442160937935114
228,2021-12-28,0.004069630987942219
229,2021-12-29,0.009751215344294906
230,2021-12-30,-0.03402676231538256
231,2021-12-31,-0.21487231133505702
232,2022-01-03,-0.1482215439900756
233,2022-01-04,0.1486159780373176
234,2022-01-05,0.013232027366757392
235,2022-01-06,0.011205442249774933
236,2022-01-07,0.2486316878348589
237,2022-01-10,0.3310706950724125
238,2022-01-11,0.013167565688490868
239,2022-01-12,-0.04705568620314201
240,2022-01-13,0.03336047971000274
241,2022-01-14,-0.04312329739332199
242,2022-01-17,0.07714369520545006
243,2022-01-18,-0.008055725134909153
244,2022-01-19,0.4497278858907521
245,2022-01-20,-0.2503085611388087
246,2022-01-21,0.2877042174028854
247,2022-01-24,0.0528082107193768
248,2022-01-25,-0.08021156404477854
249,2022-01-26,-0.4675468320492655
250,2022-01-27,0.1974181605813404
251,2022-01-28,0.0321613100823015
252,2022-01-31,-0.1898424467847993
253,2022-02-01,0.03879274381324649
254,2022-02-02,0.1656727991066873
255,2022-02-03,-0.07969603664241731
256,2022-02-04,0.11490062763914466
257,2022-02-07,-0.13434388488531113
258,2022-02-08,-0.3641180540435016
259,2022-02-09,-0.12710800115019083
260,2022-02-10,0.10833684867247939
261,2022-02-11,0.28235460037831217
262,2022-02-14,-0.05866927156845728
263,2022-02-15,-0.23232852621003985
264,2022-02-16,0.05189873627386987
265,2022-02-17,0.17878847531974315
266,2022-02-18,-0.21543321665376425
267,2022-02-21,0.22814203053712845
268,2022-02-22,-0.0873593546450138
269,2022-02-23,-0.005612781271338463
270,2022-02-24,-0.0774112394079566
271,2022-02-25,-0.39263223111629486
272,2022-02-28,-0.2218561004847288
273,2022-03-01,0.08381976808110873
274,2022-03-02,-0.06937841752854486
275,2022-03-03,-0.1238422249443829
276,2022-03-04,0.015547150745987892
277,2022-03-07,-0.08369659725576639
278,2022-03-08,0.015556042082607746
279,2022-03-09,-0.29011733178049326
280,2022-03-10,-0.09653224966799219
281,2022-03-11,-0.006512189594407876
282,2022-03-14,0.052701701720555626
283,2022-03-15,0.03594168717972934
284,2022-03-16,-0.06564348253111045
285,2022-03-17,0.04148360434919596
286,2022-03-18,-0.008055725134909153
287,2022-03-21,-0.06999270315282047
288,2022-03-22,0.03172212187200785
289,2022-03-23,0.3059324265147249
290,2022-03-24,-0.008055725134909153
291,2022-03-25,-0.12350964965298772
292,2022-03-28,-0.12145456226749553
293,2022-03-29,-0.11181405745446682
294,2022-03-30,-0.2971099444354574
295,2022-03-31,-0.3334123585373163
296,2022-04-01,0.034359379671514034
297,2022-04-04,-0.09713139885570854
298,2022-04-05,-0.1726281977025792
299,2022-04-06,-0.03360452223569155
300,2022-04-07,-0.09700082459797461
301,2022-04-08,-0.11781419347971678
302,2022-04-11,-0.2930105185757081
303,2022-04-12,0.05134347826242447
304,2022-04-13,-0.05576755874790251
305,2022-04-14,-0.20823670853860676
306,2022-04-15,-0.009288877714425325
307,2022-04-18,-0.02751955958083272
308,2022-04-19,-0.008055725134909153
309,2022-04-20,-0.2612156132236123
310,2022-04-21,-0.01813564309850335
311,2022-04-22,0.07451492198742926
312,2022-04-25,-0.08954445113028799
313,2022-04-26,0.0014506829902529716
314,2022-04-27,0.08928440831368789
315,2022-04-28,-0.06959216395625845
316,2022-04-29,0.16709746676497161
317,2022-05-02,-0.18276668852195144
318,2022-05-03,0.3812742494046688
319,2022-05-04,-0.03637531399726868
320,2022-05-05,-0.16755553986877203
321,2022-05-06,0.11358752858359367
322,2022-05-09,-0.16932192938402296
323,2022-05-10,0.2515145118813962
324,2022-05-11,-0.16985095913211504
325,2022-05-12,-0.45843201642856
326,2022-05-13,-0.008055725134909153
327,2022-05-16,-0.14622124787420035
328,2022-05-17,0.08712311172857881
329,2022-05-18,-0.10468555451370776
330,2022-05-19,-0.11005123161400358
331,2022-05-20,-0.10153987654484808
332,2022-05-23,-0.060193172306753695
333,2022-05-25,0.0008884755273660024
334,2022-05-26,0.01926742059489091
335,2022-05-27,-0.0923224345780909
336,2022-05-30,-0.008055725134909153
337,2022-05-31,0.046111653372645375
338,2022-06-01,0.0776021007137994
339,2022-06-02,-0.25733284186571836
340,2022-06-03,0.1945086931809783
341,2022-06-06,-0.23604031931608915
342,2022-06-08,-0.008055725134909153
343,2022-06-09,-0.09393992694094777
344,2022-06-10,0.21335874078795314
345,2022-06-13,0.03783189148331682
346,2022-06-14,0.141961507499218
347,2022-06-15,-0.2287983825430274
348,2022-06-16,-0.07188185450753995
349,2022-06-17,-0.33656330841283005
350,2022-06-21,-0.3087033056654036
351,2022-06-22,-0.016721782141498158
352,2022-06-23,-0.04330024775117636
353,2022-06-24,-0.07636443649729092
354,2022-06-27,-0.06670536531601101
355,2022-06-28,-0.2619326388463378
356,2022-06-29,-0.07216199174789446
357,2022-06-30,-0.09706602455116808
358,2022-07-01,-0.22409653686918318
359,2022-07-04,-0.008055725134909153
360,2022-07-05,-0.08374180897538151
361,2022-07-06,0.07700112997554243
362,2022-07-07,-0.22585745132528245
363,2022-07-08,0.04119227252279719
364,2022-07-11,-0.14766791808818067
365,2022-07-12,-0.115085541891555
366,2022-07-13,-0.2674630752631596
367,2022-07-14,-0.19824505969882011
368,2022-07-15,0.029275886714458466
369,2022-07-18,-0.1501351329497993
370,2022-07-19,0.46758886333554983
371,2022-07-20,-0.1608418901450932
372,2022-07-21,-0.12325197737663984
373,2022-07-22,-0.15241746503549317
374,2022-07-25,-0.05952034518122673
375,2022-07-27,0.026104093529284
376,2022-07-28,-0.036615357579042516
377,2022-07-29,0.004336110316216946
378,2022-08-01,-0.18491588411852716
379,2022-08-02,-0.12733062946548065
380,2022-08-03,-0.06727464978272717
381,2022-08-04,0.043953375425189734
382,2022-08-05,0.03699249355122447
383,2022-08-08,-0.39350038301199675
384,2022-08-09,-0.06477766775060445
385,2022-08-10,0.05095250718295574
386,2022-08-12,0.045458804816007614
387,2022-08-15,-0.03850099593400955
388,2022-08-16,-0.26986763067543507
389,2022-08-17,-0.0139009696431458
390,2022-08-18,-0.042411364459743105
391,2022-08-19,-0.0054305242374539375
392,2022-08-22,-0.1514028050005436
393,2022-08-23,0.004803335876204073
394,2022-08-24,-0.40364605467766523
395,2022-08-25,0.1307913758791983
396,2022-08-26,0.058397721499204636
397,2022-08-29,-0.0042654893671472864
398,2022-08-30,-0.20350244641304016
399,2022-08-31,-0.05455334826062123
400,2022-09-01,-0.11295055819209665
401,2022-09-02,0.04794578324072063
402,2022-09-05,-0.02424357986698548
403,2022-09-06,-0.013072786387056112
404,2022-09-07,-0.023042969793702166
405,2022-09-08,-0.23256943334958383
406,2022-09-09,0.13158811843022705
407,2022-09-12,0.053151478117797524
408,2022-09-13,0.02691320686911543
409,2022-09-14,-0.24375453579705209
410,2022-09-15,-0.05388835538178682
411,2022-09-16,-0.14188450993970037
412,2022-09-19,0.21976753898585835
413,2022-09-20,-0.00554124335758388
414,2022-09-21,-0.005373923107981682
415,2022-09-22,0.0754295453429222
416,2022-09-23,-0.2287613225635141
417,2022-09-26,-0.13169145149489245
418,2022-09-27,-0.016478441073559225
419,2022-09-28,-0.0337470022495836
420,2022-09-29,-0.029192057438194752
421,2022-09-30,-0.04399802349507809
422,2022-10-03,-0.22512928233481944
423,2022-10-04,-0.0714272408746183
424,2022-10-05,-0.2510964559391141
425,2022-10-06,-0.3075209418311715
426,2022-10-07,-0.11970497947186232
427,2022-10-10,-0.2967506293207407
428,2022-10-11,0.015372618966336762
429,2022-10-12,-0.04591825185343623
430,2022-10-13,-0.04776247320696712
431,2022-10-14,-0.15382846577891282
432,2022-10-17,0.005156254104804248
433,2022-10-18,-0.0860967879416421
434,2022-10-19,0.11315813575250407
435,2022-10-20,-0.14977122901473194
436,2022-10-21,-0.0045968040358275175
437,2022-10-24,-0.1666756987106055
438,2022-10-25,0.0887127456565698
439,2022-10-26,-0.018740442756097764
440,2022-10-27,-0.008668179856613278
441,2022-10-28,0.26025370104859274
442,2022-10-31,-0.2741989933885634
443,2022-11-01,0.06087971137215694
444,2022-11-02,-0.33734248648397624
445,2022-11-03,0.13838493649382144
446,2022-11-04,0.024803714516262215
447,2022-11-07,-0.13136527413088414
448,2022-11-09,-0.26798170257825404
449,2022-11-10,0.09757844060659408
450,2022-11-11,-0.05629765436363717
451,2022-11-14,-0.17747912730555981
452,2022-11-15,-0.042106823064386845
453,2022-11-16,-0.1622462257510051
454,2022-11-17,-0.08600393993159135
455,2022-11-18,0.1488234088756144
456,2022-11-21,-0.17117912069079466
457,2022-11-22,-0.02253887429833412
458,2022-11-23,0.07811512602493167
459,2022-11-24,-0.3544890936464071
460,2022-11-25,-0.13059689508130154
461,2022-11-28,-0.1844198066327307
462,2022-11-30,0.35243524036680657
463,2022-12-01,-0.0014855004070947568
464,2022-12-02,0.0233194837346673
465,2022-12-05,-0.1428215592833502
466,2022-12-06,-0.2273992388509214
467,2022-12-07,-0.472289194042484
468,2022-12-08,-0.04294579545967281
469,2022-12-09,0.07733037946745754
470,2022-12-12,0.04374443848306934
471,2022-12-13,-0.001596018283938368
472,2022-12-14,-0.09517501214785236
473,2022-12-15,0.016027788165956736
474,2022-12-16,-0.03957259235903621
475,2022-12-19,0.0865405717631802
476,2022-12-20,-0.005170024931430817
477,2022-12-21,-0.04068085178732872
478,2022-12-22,-0.08966654445976019
479,2022-12-23,0.06634736014530063
480,2022-12-26,-0.16171365859918296
481,2022-12-27,-0.25254285931587217
482,2022-12-28,0.004507467965595424
483,2022-12-29,-0.16280823862180113
484,2022-12-30,0.07364103524014354
485,2023-01-02,-0.16258889716118574
486,2023-01-03,-0.06961860228329897
487,2023-01-04,-0.08735018937538068
488,2023-01-05,0.45962939504534006
489,2023-01-06,-0.01936941718061765
490,2023-01-09,-0.13315452076494694
491,2023-01-10,0.0021133534610271454
492,2023-01-11,-0.22687010932713747
493,2023-01-12,-0.022127873077988625
494,2023-01-13,-0.23955595365259796
495,2023-01-17,-0.014350641425698996
496,2023-01-18,0.19127267226576805
497,2023-01-19,-0.12663053791038692
498,2023-01-20,-0.14495367789641023
499,2023-01-23,-0.08315840526483953
500,2023-01-24,-0.17177717993035913
501,2023-01-25,0.021996856667101383
502,2023-01-26,-0.095707256346941
503,2023-01-27,-0.06036868722488483
504,2023-01-30,-0.03003303217701614
505,2023-01-31,-0.040416643888290436
506,2023-02-01,-0.02475316496565938
507,2023-02-02,0.29620904692759115
508,2023-02-03,-0.008055725134909153
509,2023-02-06,-0.09827316924929619
510,2023-02-07,-0.07387323351576924
511,2023-02-08,0.1779675293713808
512,2023-02-09,-0.12013192672748119
513,2023-02-10,-0.01174409088811704
514,2023-02-13,-0.17327352846041322
515,2023-02-14,0.33561158110387623
516,2023-02-15,-0.0748986029997468
517,2023-02-16,-0.15297285113483666
518,2023-02-17,-0.1431383018914078
519,2023-02-20,-0.20518748834729195
520,2023-02-21,0.0030483302349845567
521,2023-02-22,0.08783910274505616
522,2023-02-23,-0.03965862677432597
523,2023-02-24,-0.28166906656697394
524,2023-02-27,0.1284838371599714
525,2023-02-28,-0.0002466353587806225
526,2023-03-01,-0.15993772284127772
527,2023-03-02,-0.19430983252823353
528,2023-03-03,-0.30059923584728193
529,2023-03-06,0.03405511526701351
530,2023-03-07,0.017959066666662693
531,2023-03-08,0.2272145242895931
532,2023-03-09,-0.20337164754580175
533,2023-03-10,-0.20940566062927246
534,2023-03-13,-0.22480910597369075
535,2023-03-14,-0.4384205818641931
536,2023-03-15,-0.262586061283946
537,2023-03-16,0.13071541488170624
538,2023-03-17,0.09102036897093058
539,2023-03-20,-0.03479234781116247
540,2023-03-21,0.2382954340428114
541,2023-03-22,0.142219640314579
542,2023-03-23,-0.2872150229134907
543,2023-03-24,-0.00391108263283968
544,2023-03-27,0.07448798511177301
545,2023-03-28,-0.06401088860418115
546,2023-03-29,0.04244109764695168
547,2023-03-30,-0.41287548933178186
548,2023-03-31,-0.12261270297070344
549,2023-04-03,-0.025170900703718264
550,2023-04-04,-0.15968040594210228
551,2023-04-05,0.03394623124040663
552,2023-04-06,-0.30217364329534274
553,2023-04-10,0.09566800948232412
554,2023-04-11,0.1823971141129732
555,2023-04-12,-0.43280115723609924
556,2023-04-13,-0.02750335173914209
557,2023-04-14,0.10196020640432835
558,2023-04-17,-0.15327909674185017
559,2023-04-18,0.2576635763980448
560,2023-04-19,-0.2270495042204857
561,2023-04-20,-0.13465579191688448
562,2023-04-21,0.2704501587431878
563,2023-04-24,-0.121449805656448
564,2023-04-26,0.07529749969641368
565,2023-04-27,0.06015741949280103
566,2023-04-28,-0.040363093838095665
567,2023-05-01,0.033827485889196394
568,2023-05-02,-0.013747214650114378
569,2023-05-03,0.010966322384774685
570,2023-05-04,-0.00028803665190935135
571,2023-05-05,-0.22284578578546643
572,2023-05-08,-0.12481388251762837
573,2023-05-09,-0.15964458975940943
574,2023-05-10,-0.12395271100103855
575,2023-05-11,-0.20413810946047306
576,2023-05-12,-0.04027901589870453
577,2023-05-15,-0.38381924806162715
578,2023-05-16,-0.47880419809371233
579,2023-05-17,-0.46569902379997075
580,2023-05-18,0.06748996721580625
581,2023-05-19,0.04209936093539
582,2023-05-22,-0.2655955840988706
583,2023-05-23,-0.007812293246388435
584,2023-05-24,-0.3632502564229071
585,2023-05-25,-0.24499636283144355
586,2023-05-26,-0.1346146191159884
587,2023-05-29,0.08225081814453006
588,2023-05-30,-0.3318766530913611
589,2023-05-31,0.04527461261022836
590,2023-06-01,-0.33166886935941875
591,2023-06-05,-0.025308159296400845
592,2023-06-06,0.038802609604317695
593,2023-06-07,-0.19634928088635206
594,2023-06-08,-0.37917828653007746
595,2023-06-09,-0.03960274001583457
596,2023-06-12,-0.15456099237781018
597,2023-06-13,-0.045701122377067804
598,2023-06-14,-0.4431982405949384
599,2023-06-15,-0.04828901495784521
600,2023-06-16,0.07660042851542433
601,2023-06-19,0.09753441375990708
602,2023-06-20,-0.0658993967808783
603,2023-06-21,0.037109662778675556
604,2023-06-22,-0.22554135881364346
605,2023-06-23,0.0819648178294301
606,2023-06-26,-0.0015910918591544032
607,2023-06-27,-0.15082730632275343
608,2023-06-28,0.18852862599305809
609,2023-06-29,0.024613873846828938
610,2023-06-30,0.4332000440917909
611,2023-07-03,0.025197656359523535
612,2023-07-04,-0.45704323751851916
613,2023-07-05,-0.3744846001888315
614,2023-07-06,0.32289357017725706
615,2023-07-07,0.04975169928123554
616,2023-07-10,-0.14301179591566324
617,2023-07-11,0.04418070334941149
618,2023-07-12,-0.37925324705429375
619,2023-07-14,0.019868303555995226
620,2023-07-17,-0.07200640323571861
621,2023-07-18,-0.13145675335545093
622,2023-07-20,0.3118128809146583
623,2023-07-24,-0.09559929138049483
624,2023-07-26,0.03405850691099962
625,2023-07-27,-0.42077372851781547
626,2023-07-28,-0.09975317446514964
627,2023-07-31,0.10416411655023694
628,2023-08-01,0.12772036902606487
629,2023-08-02,0.0013759246794506907
630,2023-08-03,0.03694783593527973
631,2023-08-04,0.23059883038513362
632,2023-08-07,-0.2374111763201654
633,2023-08-08,-0.4407755793072283
634,2023-08-09,0.04215862136334181
635,2023-08-10,0.43457860220223665
636,2023-08-11,0.14930932704980174
637,2023-08-14,-0.12929894340535006
638,2023-08-15,-0.13279224877866605
639,2023-08-16,0.18708683255439004
640,2023-08-17,-0.07862802629824728
641,2023-08-18,-0.039952225384435484
642,2023-08-21,-0.05406211815508349
643,2023-08-22,-0.13588732915620008
644,2023-08-23,-0.028772406047210097
645,2023-08-24,-0.10098140075569972
646,2023-08-25,-0.1775814900174737
647,2023-08-28,0.018003045581281185
648,2023-08-29,-0.13971979171037674
649,2023-08-30,-0.05577852018177509
650,2023-08-31,-0.09440407529473305
651,2023-09-01,-0.14557424280792475
652,2023-09-04,-0.041541813407093287
653,2023-09-05,0.11765054462011904
654,2023-09-06,0.3872100291773677
655,2023-09-07,-0.2398538812994957
656,2023-09-08,0.2118470291607082
657,2023-09-11,-0.11115973341899614
658,2023-09-12,0.059106566632787384
659,2023-09-13,-0.14461265166755766
660,2023-09-14,-0.11480931965634227
661,2023-09-18,-0.030208773910999298
662,2023-09-19,-0.23890086147002876
663,2023-09-20,-0.011305541731417179
664,2023-09-21,0.035246510058641434
665,2023-09-22,-0.43184133619070053
666,2023-09-25,-0.18573588744870254
667,2023-09-26,-0.1334569708754619
668,2023-09-27,-0.1028028690489009
669,2023-09-28,-0.1835398318297747
670,2023-09-29,-0.004563494469039142
671,2023-10-02,-0.08680783313078184
672,2023-10-03,-0.23503869911655784
673,2023-10-04,-0.10817870683968067
674,2023-10-05,0.027438422664999962
675,2023-10-06,-0.0718162463977933
676,2023-10-09,0.05912597086280584
677,2023-10-10,-0.14603222142904998
678,2023-10-11,-0.02033743690699339
679,2023-10-12,-0.1185857894597575
680,2023-10-13,-0.14722800693873847
681,2023-10-16,0.03438503034412861
682,2023-10-17,-0.19884579237550498
683,2023-10-18,0.0055142780765891075
684,2023-10-19,-0.10582632633546989
685,2023-10-20,-0.06666287453845143
686,2023-10-23,0.04435598757117987
687,2023-10-24,-0.09206430707126856
688,2023-10-25,-0.14020603309784616
689,2023-10-26,-0.10411831026431173
690,2023-10-27,0.010951929725706577
691,2023-10-30,-0.06616632337681949
692,2023-10-31,0.3814847655594349
693,2023-11-01,-0.07281877426430583
694,2023-11-02,-0.065618137208124
695,2023-11-03,-0.1960817538201809
696,2023-11-06,0.018142989021725953
697,2023-11-07,-0.0035240232245996594
698,2023-11-08,-0.20343513251282275
699,2023-11-09,-0.23145732060074806
700,2023-11-10,-0.06179849891405967
701,2023-11-13,-0.4669890748336911
702,2023-11-14,0.205360130717357
703,2023-11-16,-0.43729110376443714
704,2023-11-17,-0.36980442656204104
705,2023-11-20,-0.17752709152409807
706,2023-11-21,-0.47874587029218674
707,2023-11-22,-0.14052074833307415
708,2023-11-23,-0.15977086126804352
709,2023-11-24,0.022583424812182784
710,2023-11-27,-0.025551487769310672
711,2023-11-28,0.27992747630923986
712,2023-11-29,0.0006502172909677029
713,2023-11-30,-0.11461641415953636
714,2023-12-01,-0.07369469874538481
715,2023-12-04,-0.017938532680273057
716,2023-12-05,0.03426606487482786
717,2023-12-06,-0.03373169029752413
718,2023-12-07,-0.23623498240485788
719,2023-12-08,-0.1674168606599172
720,2023-12-11,0.009397140704095364
721,2023-12-12,-0.12823725631460547
722,2023-12-13,-0.12597317403803268
723,2023-12-14,-0.055883589976777635
724,2023-12-15,0.0008090763973693053
725,2023-12-18,0.3237174788955599
726,2023-12-19,0.05352815822698176
727,2023-12-20,0.1694089307760199
728,2023-12-21,-0.00012469664216041565
729,2023-12-22,-0.20507670659571886
730,2023-12-26,-0.11601210478693247
731,2023-12-27,0.17178464898218712
732,2023-12-28,-0.07149119085321824
733,2023-12-29,0.42733062198385596
734,2024-01-01,0.16766903037205338
735,2024-01-02,-0.47088631242513657
736,2024-01-03,0.008986163476947695
737,2024-01-04,-0.23983962337176004
738,2024-01-05,-0.13048399612307549
739,2024-01-08,-0.0019612504790226617
740,2024-01-09,-0.027983085718005896
741,2024-01-10,0.017230131197720766
742,2024-01-11,-0.07174971827771515
743,2024-01-12,-0.26095810524808866
744,2024-01-15,-0.048754099290817976
745,2024-01-16,0.09483597647132617
746,2024-01-17,-0.09074461335937183
747,2024-01-18,-0.07179709271128688
748,2024-01-19,0.00012687984853982926
